place_id,name,keyword,district,address,phone,website,rating,user_ratings_total,types,lat,lng,photo_1,photo_2,photo_3,num_reviews,review_summary,distance_from_center_km,nearby_places_count,district_encoded,district_place_count,popularity_score,engagement_rate,has_rating,rating_filled,is_highly_rated,has_reviews,has_review_text,types_list,num_types,is_establishment,is_point_of_interest,is_food,is_restaurant,is_store,is_lodging,is_shopping_mall,is_tourist_attraction,keyword_encoded,carbon_category,carbon_category_encoded,has_phone,has_website,connectivity_score,name_length,address_length,has_postal_code,review_summary_length,review_sentiment_positive,estimated_transport_carbon_kg,activity_carbon_score,visitor_carbon_factor,carbon_impact_score,has_carbon_offset_potential,lat_grid,lng_grid,location_cluster,cluster_size,tourism_score,carbon_credits_kg_co2
ChIJWb5aKZIP1zARKKyVVVKHmpA,ทองดี ฟาร์ม สเตย์,ฟาร์มสเตย์,อำเภอแม่ลาว,"213 หมู่ 5 Tambon Pa O Don Chai, Amphoe Mueang Chiang Rai, Chang Wat Chiang Rai 57000, Thailand",097 253 5563,,4.3,9,"establishment, lodging, point_of_interest",19.8468282,99.7656798,แม่ลาว_ทองด__ฟาร_ม_สเตย__0.jpg,แม่ลาว_ทองด__ฟาร_ม_สเตย__1.jpg,แม่ลาว_ทองด__ฟาร_ม_สเตย__2.jpg,5,"The rooms are very nice, new, and clean. The owner is very kind. You can ask for more drinking water every day. There are both detached houses and shophouses for monthly and daily rentals. The atmosph",10.913696164383483,35,15,91,2.9483033686666302,0.5555555555555556,1,4.3,0,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,8,medium,1,1,0,1,17,95,1,200,1,1.3096435397260178,4,0.23025850929940458,2.0619706147076267,0,397.0,1995.0,397.0_1995.0,17,0.5692588677230392,5.185795235745508
ChIJWe5SC4oP1zARyFE9tnPo5a8,macadamia nut farm [ gro teng ],ฟาร์มสเตย์,อำเภอแม่ลาว,"QQWR+6GM ชร.1022 Tambon Pa O Don Chai, Amphoe Mueang Chiang Rai, Chang Wat Chiang Rai 57000, Thailand",,,5.0,1,"establishment, lodging, point_of_interest",19.79558,99.7913039,แม่ลาว_macadamia_nut_farm___gro_teng___0.jpg,แม่ลาว_macadamia_nut_farm___gro_teng___1.jpg,แม่ลาว_macadamia_nut_farm___gro_teng___2.jpg,1,"A place to learn how to grow macadamia nuts in northern Thailand. """,13.880199098516098,17,15,91,2.4158883083359672,1.0,1,5.0,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,8,medium,1,0,0,0,31,101,1,67,0,1.6656238918219317,4,0.06931471805599453,2.120481582963378,0,396.0,1996.0,396.0_1996.0,4,0.5386935021544965,5.318150458831174
ChIJO875fQkT1zARfTkdpv9jAco,Jumpee Farm,ฟาร์มสเตย์,อำเภอแม่ลาว,"105 Tambon Chom Mok Kaeo, Amphoe Mae Lao, Chang Wat Chiang Rai 57250, Thailand",094 186 5702,,,0,"establishment, lodging, point_of_interest",19.7625107,99.7176518,แม่ลาว_Jumpee_Farm_0.jpg,แม่ลาว_Jumpee_Farm_1.jpg,แม่ลาว_Jumpee_Farm_2.jpg,0,,21.356207536939138,27,15,91,0.0,0.0,0,4.611457378551788,0,0,0,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,8,medium,1,1,0,1,11,78,1,0,0,2.5627449044326966,4,0.0,2.368823471329809,0,395.0,1994.0,395.0_1994.0,8,0.0,7.412242816691068
ChIJn0tLhjQT1zARAFRvE980jEw,สวนตองตะวัน by ตุลานนท์ฟาร์ม,ฟาร์มสเตย์,อำเภอแม่ลาว,"บ้านแพะ หมู่ที่ 9 Tambon Dong Mada, Amphoe Mae Lao, Chang Wat Chiang Rai 57250, Thailand",,,,0,"establishment, lodging, point_of_interest",19.7149949,99.6700378,แม่ลาว_สวนตองตะว_น_by_ต_ลานนท_ฟาร_ม_0.jpg,แม่ลาว_สวนตองตะว_น_by_ต_ลานนท_ฟาร_ม_1.jpg,แม่ลาว_สวนตองตะว_น_by_ต_ลานนท_ฟาร_ม_2.jpg,0,,28.798822869497723,16,15,91,0.0,0.0,0,4.611457378551788,0,0,0,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,8,medium,1,0,0,0,28,88,1,0,0,3.455858744339727,4,0.0,2.636757623301918,0,394.0,1993.0,394.0_1993.0,2,0.0,9.05287971888723
ChIJYYDZgc891zAR6f0gCp4oXHE,อาหนุ่มฟาร์มสเตย์,ฟาร์มสเตย์,อำเภอแม่ลาว,"บ้านใหม่พัฒนา 136 หมู่25 Tambon Wa Wi, Amphoe Mae Suai, Chang Wat Chiang Rai 57180, Thailand",095 634 3405,https://www.facebook.com/profile.php?id=100089824521291&mibextid=ZbWKwL,4.8,5,"establishment, lodging, point_of_interest",19.8453466,99.5727401,แม่ลาว_อาหน__มฟาร_มสเตย__0.jpg,แม่ลาว_อาหน__มฟาร_มสเตย__1.jpg,แม่ลาว_อาหน__มฟาร_มสเตย__2.jpg,5,Perfect view for the very good coffee,30.599358455781385,20,15,91,2.995055681536833,1.0,1,4.8,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,8,medium,1,1,1,2,17,92,1,37,1,3.671923014693766,4,0.1791759469228055,2.7553296884849714,0,397.0,1991.0,397.0_1991.0,2,0.5719428668066961,8.570907545102765
ChIJZ-sqEusX1zARMNwRbtw_I7A,Maemon Valley,ฟาร์มสเตย์,อำเภอแม่ลาว,"Unnamed Road, VJ55+FVG ตำบล ห้วยชมภู อำเภอเมืองเชียงราย เชียงราย 57000, Thailand",,,4.7,15,"establishment, lodging, point_of_interest",19.858683,99.609718,แม่ลาว_Maemon_Valley_0.jpg,แม่ลาว_Maemon_Valley_1.jpg,แม่ลาว_Maemon_Valley_2.jpg,5,Lovely peacefull quiet place. Beatifull views,26.26540051603133,17,15,91,3.249304457440351,0.3333333333333333,1,4.7,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,8,medium,1,0,0,0,13,80,1,45,1,3.1518480619237597,4,0.2772588722239781,2.6287320802443213,0,397.0,1992.0,397.0_1992.0,7,0.5865390106047681,9.243544857649141
ChIJ4_bEJs4P1zAR77lv614mfjY,Chiang Rai Ryokan,ฟาร์มสเตย์,อำเภอแม่ลาว,"RP9W+Q3G, Bua Sali, Mae Lao District, Chiang Rai 57250, Thailand",081 868 3010,https://www.facebook.com/RyokanCafe/?locale=th_TH,4.3,35,"establishment, lodging, point_of_interest",19.8194378,99.7451986,แม่ลาว_Chiang_Rai_Ryokan_0.jpg,แม่ลาว_Chiang_Rai_Ryokan_1.jpg,แม่ลาว_Chiang_Rai_Ryokan_2.jpg,5,"Foods and drinks not taste good, but tororo cute and the dog also",14.639276310188501,39,15,91,3.3325835223052493,0.14285714285714285,1,4.3,0,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,8,medium,1,1,1,2,17,64,1,65,1,1.75671315722262,4,0.358351893845611,2.2345195153204696,0,396.0,1995.0,396.0_1995.0,9,0.591319970520179,7.1266355524269205
ChIJg9yl77Jf1zARmMGpNoJr8Ws,Happy Farm เวียงป่าเป้า,ฟาร์ม,อำเภอเวียงป่าเป้า,"9GQ5+4F, San Sali, Wiang Pa Pao District, Chiang Rai 57170, Thailand",062 278 6699,https://www.facebook.com/HappyFarmWiangPaPao,4.6,157,"cafe, establishment, food, point_of_interest, restaurant",19.3878259,99.5087093,เวียงป่าเป้า_Happy_Farm_เว_ยงป_าเป_า_0.jpg,เวียงป่าเป้า_Happy_Farm_เว_ยงป_าเป_า_1.jpg,เวียงป่าเป้า_Happy_Farm_เว_ยงป_าเป_า_2.jpg,5,"Wonderful place! If you drive from Chiang Rai to Chiang Mai ( or viceversa ), you have to drive and eat there!
Good food and very good prices. Service smiling and young people eating there. Wonderful!",68.72501616469357,19,10,93,3.8963063506765065,0.03184713375796178,1,4.6,1,1,1,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant']",5,1,1,1,1,0,0,0,0,6,medium,1,1,1,2,23,68,1,200,1,8.247001939763228,3,0.5062595033026966,3.825978432919778,0,388.0,1990.0,388.0_1990.0,5,0.6236826807669538,18.804570911640024
ChIJXXCbDklf1zARsbByp6VsG5M,สยามฟาร์ม@เวียงป่าเป้า,ฟาร์ม,อำเภอเวียงป่าเป้า,"594/4 เวียง Tambon San Sali, Amphoe Wiang Pa Pao, Chang Wat Chiang Rai 57170, Thailand",052 054 594,,4.0,5,"establishment, food, point_of_interest, restaurant, store",19.36626,99.5035196,เวียงป่าเป้า_สยามฟาร_ม_เว_ยงป_าเป_า_0.jpg,เวียงป่าเป้า_สยามฟาร_ม_เว_ยงป_าเป_า_1.jpg,เวียงป่าเป้า_สยามฟาร_ม_เว_ยงป_าเป_า_2.jpg,5,"The shop is clean, parking is convenient, and travel is convenient because it is on a main road.",71.05910795890995,19,10,93,2.675055681536833,1.0,1,4.0,0,1,1,"['establishment', 'food', 'point_of_interest', 'restaurant', 'store']",5,1,1,1,1,1,0,0,0,6,medium,1,1,0,1,22,86,1,96,0,8.527092955069193,3,0.1791759469228055,3.8118806705975996,0,387.0,1990.0,387.0_1990.0,12,0.5535720172370782,18.681302941804734
ChIJLZ1Vd_8X1zARIxqoFE59_q0,Suri Kachi farm - ซือรี ก๊ะฉิ ฟาร์ม (ที่พักดอยช้าง),ฟาร์มสเตย์,อำเภอแม่ลาว,"Surikachi farm 457 ม.3 Tambon Wa Wi, Amphoe Mae Suai, Chang Wat Chiang Rai 57180, Thailand",093 249 9249,https://surikachihouse.mydirectstay.com/th/index.html,5.0,24,"establishment, lodging, point_of_interest",19.8233159,99.5594442,แม่ลาว_Suri_Kachi_farm_-_ซ_อร__ก_ะฉ__ฟาร_ม__ท__พ_กดอยช_าง_0.jpg,แม่ลาว_Suri_Kachi_farm_-_ซ_อร__ก_ะฉ__ฟาร_ม__ท__พ_กดอยช_าง_1.jpg,แม่ลาว_Suri_Kachi_farm_-_ซ_อร__ก_ะฉ__ฟาร_ม__ท__พ_กดอยช_าง_2.jpg,5,"We loved Suri Kachi so much, it’s beautifully designed and you can really tell that the owners have put a lot of thought into how to make your stay perfect even down to the smallest details! It’s stil",32.674307215636276,23,15,91,3.5031905882288767,0.20833333333333334,1,5.0,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,8,medium,1,1,1,2,51,90,1,200,1,3.920916865876353,4,0.32188758248682003,2.872841334508952,0,396.0,1991.0,396.0_1991.0,17,0.6011143353439192,9.472112996828203
ChIJ2ePyRTTg2TARMTk_UWIUjFk,อุ๊ยหม่อนฟาร์ม,ฟาร์ม,อำเภอเวียงป่าเป้า,"Unnamed Road, Tambon Ban Pong, Amphoe Wiang Pa Pao, Chang Wat Chiang Rai 57170, Thailand",084 659 5542,,4.8,10,"establishment, point_of_interest, tourist_attraction",19.3002847,99.504356,เวียงป่าเป้า_อ__ยหม_อนฟาร_ม_0.jpg,เวียงป่าเป้า_อ__ยหม_อนฟาร_ม_1.jpg,เวียงป่าเป้า_อ__ยหม_อนฟาร_ม_2.jpg,5,"Farmstay with a beautiful and natural surrounding atmosphere, surrounded by rice fields, forests and mountains, convenient and comfortable parking.",77.33623716076279,19,10,93,3.1768964226079275,0.5,1,4.8,1,1,1,"['establishment', 'point_of_interest', 'tourist_attraction']",3,1,1,0,0,0,0,0,1,6,medium,1,1,0,1,14,88,1,147,1,9.280348459291535,3,0.23978952727983707,4.056041395971412,0,386.0,1990.0,386.0_1990.0,10,0.8823821446187115,19.664274539413434
ChIJQ74LZGdR1zARmiazxwpGTeg,พระพรฟาร์ม (Phaphon Farm),ฟาร์ม,อำเภอเวียงป่าเป้า,"G82P+3R4, San Sali, Wiang Pa Pao District, Chiang Rai 57170, Thailand",085 359 7799,https://www.facebook.com/Phaphon-Fram-944134932432133/,5.0,2,"establishment, point_of_interest",19.5001442,99.3370931,เวียงป่าเป้า_พระพรฟาร_ม__Phaphon_Farm__0.jpg,เวียงป่าเป้า_พระพรฟาร_ม__Phaphon_Farm__1.jpg,เวียงป่าเป้า_พระพรฟาร_ม__Phaphon_Farm__2.jpg,2,,72.09969783762624,2,10,93,2.659167373200866,1.0,1,5.0,1,1,0,"['establishment', 'point_of_interest']",2,1,1,0,0,0,0,0,0,6,medium,1,1,1,2,25,69,1,0,0,8.651963740515148,3,0.10986122886681096,3.8285474908145876,0,390.0,1987.0,390.0_1987.0,2,0.5526598868547163,18.062170022875737
ChIJj76USHrh2TAR_h7ay2nfh8I,SHINE MUSCAT Farm & Cafe,ฟาร์ม,อำเภอเวียงป่าเป้า,"7GH7+62M, 118, Tambon Pa Ngio, Amphoe Wiang Pa Pao, Chang Wat Chiang Rai 57170, Thailand",062 482 8821,,4.3,46,"cafe, establishment, food, point_of_interest, store",19.2780999,99.5125428,เวียงป่าเป้า_SHINE_MUSCAT_Farm___Cafe_0.jpg,เวียงป่าเป้า_SHINE_MUSCAT_Farm___Cafe_1.jpg,เวียงป่าเป้า_SHINE_MUSCAT_Farm___Cafe_2.jpg,5,Ample parking and the cafe is clean and there have organic farm here,79.07933332407164,19,10,93,3.4125721212814337,0.10869565217391304,1,4.3,0,1,1,"['cafe', 'establishment', 'food', 'point_of_interest', 'store']",5,1,1,1,0,1,0,0,0,6,medium,1,1,0,1,24,88,1,68,0,9.489519998888596,3,0.38501476017100583,4.162360427717881,0,386.0,1990.0,386.0_1990.0,10,0.5959120283922914,21.43619899144206
ChIJRS3m4P_h2TARKlome5crbIA,S.s.ฟาร์มแพะแกะ เชียงราย,ฟาร์ม,อำเภอเวียงป่าเป้า,"220 หัวฝายพัฒนา ม.12 Tambon Wiang Kalong, Amphoe Wiang Pa Pao, Chang Wat Chiang Rai 57260, Thailand",093 164 4255,,5.0,1,"establishment, point_of_interest",19.2591625,99.5305749,เวียงป่าเป้า_S_s_ฟาร_มแพะแกะ_เช_ยงราย_0.jpg,เวียงป่าเป้า_S_s_ฟาร_มแพะแกะ_เช_ยงราย_1.jpg,เวียงป่าเป้า_S_s_ฟาร_มแพะแกะ_เช_ยงราย_2.jpg,1,Goat and sheep farm in Chiang Rai,80.07064085561068,16,10,93,2.4158883083359672,1.0,1,5.0,1,1,1,"['establishment', 'point_of_interest']",2,1,1,0,0,0,0,0,0,6,medium,1,1,0,1,24,99,1,33,0,9.608476902673281,3,0.06931471805599453,4.103337486218782,0,385.0,1991.0,385.0_1991.0,2,0.5386935021544965,21.167308524331528
ChIJI1tbTgPh2TARtqtdcMN2T1k,หาญฟาร์ม,ฟาร์ม,อำเภอเวียงป่าเป้า,"139หมู่10ถนนพระธาตุดอยกู่เบี้ย Tambon Wiang Kalong, Amphoe Wiang Pa Pao, Chang Wat Chiang Rai 57260, Thailand",086 189 5109,,5.0,1,"establishment, food, point_of_interest",19.249146,99.4946292,เวียงป่าเป้า_หาญฟาร_ม_0.jpg,,,1,,82.84831409640942,23,10,93,2.4158883083359672,1.0,1,5.0,1,1,0,"['establishment', 'food', 'point_of_interest']",3,1,1,1,0,0,0,0,0,6,medium,1,1,0,1,8,109,1,0,0,9.94179769156913,3,0.06931471805599453,4.203333722887537,0,385.0,1990.0,385.0_1990.0,6,0.5386935021544965,21.773594158624498
ChIJmfagMwDh2TARfaJ-GzsVP9w,ที.เอส.เอ ฟาร์ม,ฟาร์ม,อำเภอเวียงป่าเป้า,"7GMJ+G3, Pa Ngio, Wiang Pa Pao District, Chiang Rai 57170, Thailand",,,5.0,1,"establishment, point_of_interest",19.283811,99.5302303,เวียงป่าเป้า_ท__เอส_เอ_ฟาร_ม_0.jpg,เวียงป่าเป้า_ท__เอส_เอ_ฟาร_ม_1.jpg,เวียงป่าเป้า_ท__เอส_เอ_ฟาร_ม_2.jpg,1,,77.62610652564082,17,10,93,2.4158883083359672,1.0,1,5.0,1,1,0,"['establishment', 'point_of_interest']",2,1,1,0,0,0,0,0,0,6,medium,1,0,0,0,15,67,1,0,0,9.315132783076898,3,0.06931471805599453,4.015334250339868,0,386.0,1991.0,386.0_1991.0,2,0.5386935021544965,19.97260896423006
ChIJyU8ve-Je1zARIdQpcJ4qfBM,Cowboy Dairy Farm,ฟาร์ม,อำเภอเวียงป่าเป้า,"9F9P+HG2, Wiang, Wiang Pa Pao District, Chiang Rai 57170, Thailand",093 286 5648,,4.4,18,"establishment, point_of_interest",19.368895,99.4862646,เวียงป่าเป้า_Cowboy_Dairy_Farm_0.jpg,เวียงป่าเป้า_Cowboy_Dairy_Farm_1.jpg,เวียงป่าเป้า_Cowboy_Dairy_Farm_2.jpg,5,I like and love this place so much. I want to go there once. ♥️✝️,71.84106184292816,18,10,93,3.1808595345183486,0.2777777777777778,1,4.4,0,1,1,"['establishment', 'point_of_interest']",2,1,1,0,0,0,0,0,0,6,medium,1,1,0,1,17,66,1,65,0,8.620927421151379,3,0.29444389791664405,3.874611395720407,0,387.0,1990.0,387.0_1990.0,12,0.5826096625335049,19.03591377933153
ChIJ8_d1JHDn2TARSavyuEXO0mE,POHRUK FARM,ฟาร์ม,อำเภอเวียงป่าเป้า,"225 Tambon Mae Chedi Mai, Amphoe Wiang Pa Pao, Chang Wat Chiang Rai 57260, Thailand",,,5.0,2,"establishment, point_of_interest",19.137314,99.4974066,เวียงป่าเป้า_POHRUK_FARM_0.jpg,เวียงป่าเป้า_POHRUK_FARM_1.jpg,เวียงป่าเป้า_POHRUK_FARM_2.jpg,2,,93.89827825483742,8,10,93,2.659167373200866,1.0,1,5.0,1,1,0,"['establishment', 'point_of_interest']",2,1,1,0,0,0,0,0,0,6,medium,1,0,0,0,11,83,1,0,0,11.26779339058049,3,0.10986122886681096,4.613296385834191,0,383.0,1990.0,383.0_1990.0,3,0.5526598868547163,24.62990179400378
ChIJc7dbDwLh2TARh7R_eq0O0fI,CK.FARM (ฟาร์มเห็ดแชมปิญอง),ฟาร์ม,อำเภอเวียงป่าเป้า,"162, ตำบล เวียงกาหลง อำเภอเวียงป่าเป้า เชียงราย 57260, Thailand",088 999 6505,,3.0,1,"establishment, point_of_interest, shopping_mall, store",19.2488785,99.5150541,เวียงป่าเป้า_CK_FARM__ฟาร_มเห_ดแชมป_ญอง__0.jpg,เวียงป่าเป้า_CK_FARM__ฟาร_มเห_ดแชมป_ญอง__1.jpg,,1,,81.84871920743187,23,10,93,1.6158883083359674,1.0,1,3.0,0,1,0,"['establishment', 'point_of_interest', 'shopping_mall', 'store']",4,1,1,0,0,1,0,1,0,6,medium,1,1,0,1,27,63,1,0,0,9.821846304891825,3,0.06931471805599453,4.167348306884346,0,385.0,1990.0,385.0_1990.0,6,0.4927663782304516,20.661246897568926
ChIJs-jKhM1f1zARWy4xj0fsNgA,นภัสฟาร์ม ไส้เดือนเวียงป่าเป้า,ฟาร์ม,อำเภอเวียงป่าเป้า,"7/1 หมู่ที่ 4 เวียง Tambon Wiang, Amphoe Wiang Pa Pao, Chang Wat Chiang Rai 57170, Thailand",089 700 0696,,3.0,2,"establishment, point_of_interest",19.342708,99.5153153,เวียงป่าเป้า_นภ_สฟาร_ม_ไส_เด_อนเว_ยงป_าเป_า_0.jpg,เวียงป่าเป้า_นภ_สฟาร_ม_ไส_เด_อนเว_ยงป_าเป_า_1.jpg,เวียงป่าเป้า_นภ_สฟาร_ม_ไส_เด_อนเว_ยงป_าเป_า_2.jpg,2,"For good quality earthworm castings, you must come here.",72.63488293464908,25,10,93,1.859167373200866,1.0,1,3.0,0,1,1,"['establishment', 'point_of_interest']",2,1,1,0,0,0,0,0,0,6,medium,1,1,0,1,30,91,1,56,1,8.71618595215789,3,0.10986122886681096,3.84781415430741,0,387.0,1990.0,387.0_1990.0,12,0.5067327629306715,19.829593390130988
ChIJSSjraj5R1zARRJLOuEy5T_I,ฟาร์มเกษตรชาวดอย ห้วยน้ำขุ่นแม่สรวย,ฟาร์ม,อำเภอเวียงป่าเป้า,"57170, Thailand, Chiang Rai, Wiang Pa Pao District, San Sali, Unnamed Road",081 171 5190,https://www.facebook.com/pg/%E0%B8%9F%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%A1-%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%95%E0%B8%A3-%E0%B8%8A%E0%B8%B2%E0%B8%A7%E0%B8%94%E0%B8%AD%E0%B8%A2-100683128377780/groups/,5.0,1,"establishment, point_of_interest",19.4890847,99.3203226,เวียงป่าเป้า_ฟาร_มเกษตรชาวดอย_ห_วยน_ำข__นแม_สรวย_0.jpg,,,1,,74.31857663258994,2,10,93,2.4158883083359672,1.0,1,5.0,1,1,0,"['establishment', 'point_of_interest']",2,1,1,0,0,0,0,0,0,6,medium,1,1,1,2,35,74,1,0,0,8.918229195910792,3,0.06931471805599453,3.896263174190036,0,390.0,1986.0,390.0_1986.0,1,0.5386935021544965,18.99711515337402
ChIJixIy5ADn2TAR_N_qvoIaLsw,ฟาร์มฮัก FarmHug Coffee bar,ฟาร์ม,อำเภอเวียงป่าเป้า,"157 หมู่1 บ้านแม่ขะจาน Tambon Mae Chedi, Amphoe Wiang Pa Pao, Chang Wat Chiang Rai 57260, Thailand",093 815 3955,,4.0,1,"cafe, establishment, food, point_of_interest",19.191283,99.5123767,เวียงป่าเป้า_ฟาร_มฮ_ก_FarmHug_Coffee_bar_0.jpg,เวียงป่าเป้า_ฟาร_มฮ_ก_FarmHug_Coffee_bar_1.jpg,เวียงป่าเป้า_ฟาร_มฮ_ก_FarmHug_Coffee_bar_2.jpg,1,Beautiful flowers farm and view just beside roadside,87.753459746787,20,10,93,2.0158883083359673,1.0,1,4.0,0,1,1,"['cafe', 'establishment', 'food', 'point_of_interest']",4,1,1,1,0,0,0,0,0,6,medium,1,1,0,1,27,98,1,52,1,10.53041516961444,3,0.06931471805599453,4.37991896630113,0,384.0,1990.0,384.0_1990.0,13,0.515729940192474,22.6759338182988
ChIJ2VU3tqX92TARIGK7bmMdtwM,ศรีมา ออแกนิค ฟาร์ม Srima Organic Farm,ฟาร์ม,อำเภอเวียงป่าเป้า,"69R2+49P บ้านแม่หางโพธิ Tambon Pa Ngio, Amphoe Wiang Pa Pao, Chang Wat Chiang Rai 57170, Thailand",095 562 4061,,5.0,2,"cafe, establishment, food, point_of_interest, store",19.2403444,99.3509394,เวียงป่าเป้า_ศร_มา_ออแกน_ค_ฟาร_ม_Srima_Organic_Farm_0.jpg,เวียงป่าเป้า_ศร_มา_ออแกน_ค_ฟาร_ม_Srima_Organic_Farm_1.jpg,เวียงป่าเป้า_ศร_มา_ออแกน_ค_ฟาร_ม_Srima_Organic_Farm_2.jpg,2,,92.12839726666861,0,10,93,2.659167373200866,1.0,1,5.0,1,1,0,"['cafe', 'establishment', 'food', 'point_of_interest', 'store']",5,1,1,1,0,1,0,0,0,6,medium,1,1,0,1,38,97,1,0,0,11.055407672000234,3,0.10986122886681096,4.549580670260114,0,385.0,1987.0,385.0_1987.0,1,0.5526598868547163,23.32259730647671
ChIJ85LeQ07p2TARlFcwKn1S95w,Suan Lahu Organic Coffee Farm,ฟาร์ม,อำเภอเวียงป่าเป้า,"Mae Chedi Mai, Wiang Pa Pao District, Chiang Rai 57260, Thailand",082 157 7896,http://www.suanlahu.org/,4.9,35,"establishment, point_of_interest",19.0532951,99.4635784,เวียงป่าเป้า_Suan_Lahu_Organic_Coffee_Farm_0.jpg,เวียงป่าเป้า_Suan_Lahu_Organic_Coffee_Farm_1.jpg,เวียงป่าเป้า_Suan_Lahu_Organic_Coffee_Farm_2.jpg,5,"Such an unique and wonderful experience. I’m a coffee maniac and it’s a dream come true when I get to see where they come from! Loue has this beautiful farm - not just coffee, but you can also find te",103.94636041592982,3,10,93,3.5725835223052496,0.14285714285714285,1,4.9,1,1,1,"['establishment', 'point_of_interest']",2,1,1,0,0,0,0,0,0,6,medium,1,1,1,2,29,64,1,200,1,12.473563249911578,3,0.358351893845611,5.049574543127156,0,381.0,1989.0,381.0_1989.0,2,0.6050981076973925,25.866829013212204
ChIJq1rKXXrh2TARM9fhJ_dBSTM,Hug Cactus Farm,ฟาร์ม,อำเภอเวียงป่าเป้า,"377 San Makhet, Tambon Wiang Kalong, Amphoe Wiang Pa Pao, Chang Wat Chiang Rai 57260, Thailand",085 865 9164,https://www.facebook.com/Hug-cactus-farm-111794963909546,4.7,15,"establishment, park, point_of_interest",19.2539835,99.5228271,เวียงป่าเป้า_Hug_Cactus_Farm_0.jpg,เวียงป่าเป้า_Hug_Cactus_Farm_1.jpg,เวียงป่าเป้า_Hug_Cactus_Farm_2.jpg,5,"This cacti farm is very nice and the owners are very helpful.  I really enjoyed looking at all of the gorgeous, blooming cacti, and seeing all of the hybrid plants.  This place was a pleasant journey ",80.96105417007323,20,10,93,3.249304457440351,0.3333333333333333,1,4.7,1,1,1,"['establishment', 'park', 'point_of_interest']",3,1,1,0,0,0,0,0,0,6,medium,1,1,1,2,15,94,1,200,1,9.715326500408787,3,0.2772588722239781,4.1977756117898295,0,385.0,1990.0,385.0_1990.0,6,0.5865390106047681,20.616577982491872
ChIJ9_3rJFNf1zARFVSjPK_wRyQ,ศักดิ์ฟาร์ม,ฟาร์ม,อำเภอเวียงป่าเป้า,"เลขที่ 375 หมู่ 3 เวียง เวียง Tambon Wiang, Amphoe Wiang Pa Pao, Chang Wat Chiang Rai 57170, Thailand",089 700 9805,,5.0,2,"establishment, point_of_interest",19.369248,99.5367276,เวียงป่าเป้า_ศ_กด__ฟาร_ม_0.jpg,เวียงป่าเป้า_ศ_กด__ฟาร_ม_1.jpg,,2,👍👍👍,68.89981669168262,15,10,93,2.659167373200866,1.0,1,5.0,1,1,1,"['establishment', 'point_of_interest']",2,1,1,0,0,0,0,0,0,6,medium,1,1,0,1,11,101,1,3,0,8.267978003001915,3,0.10986122886681096,3.7133517695606177,0,387.0,1991.0,387.0_1991.0,1,0.5526598868547163,18.139666510367274
ChIJmx3c_Itf1zARoI1dBgoIZJA,ชัยณรงค์ ฟาร์มโคนม,ฟาร์ม,อำเภอเวียงป่าเป้า,"415 หมู่ 5 Tambon San Sali, Amphoe Wiang Pa Pao, Chang Wat Chiang Rai 57170, Thailand",,,5.0,1,"establishment, point_of_interest",19.3850512,99.514008,เวียงป่าเป้า_ช_ยณรงค__ฟาร_มโคนม_0.jpg,เวียงป่าเป้า_ช_ยณรงค__ฟาร_มโคนม_1.jpg,เวียงป่าเป้า_ช_ยณรงค__ฟาร_มโคนม_2.jpg,1,"Dairy farming is a hard and tiring profession. This is an encouragement to Thai farmers to be patient, develop, and stand up to the changing situation.",68.67292681751977,19,10,93,2.4158883083359672,1.0,1,5.0,1,1,1,"['establishment', 'point_of_interest']",2,1,1,0,0,0,0,0,0,6,medium,1,0,0,0,18,85,1,151,0,8.240751218102371,3,0.06931471805599453,3.69301978084751,0,388.0,1990.0,388.0_1990.0,5,0.5386935021544965,17.63716918852448
